3100.17, 6.56697e-14
-3128.31, -0.982688
381.835, 0.23989
84.6824, 0.0798033
38.7628, 0.0487059
22.6242, 0.0355345
14.9537, 0.0281843
10.6658, 0.0234531
8.01111, 0.0201321
6.24737, 0.0176623
5.01323, 0.015748
4.1146, 0.0142177
3.43928, 0.0129645
2.91854, 0.0119184
2.50835, 0.0110313
2.17934, 0.0102689
1.91134, 0.00960654
1.69008, 0.00902542
1.50527, 0.00851135
1.34929, 0.00805324
1.21643, 0.00764237
1.10231, 0.00727172
1.00357, 0.00693562
0.91756, 0.00662943
0.842171, 0.00634931
0.775723, 0.00609203
0.716853, 0.0058549
0.66445, 0.00563564
0.617599, 0.00543228
0.57554, 0.00524315
0.537642, 0.0050668
0.503372, 0.00490197
0.472281, 0.00474757
0.443987, 0.00460263
0.418164, 0.0044663
0.394532, 0.00433784
0.37285, 0.00421659
0.352909, 0.00410195
0.334527, 0.00399339
0.317546, 0.00389045
0.301827, 0.00379269
0.287247, 0.00369973
0.2737, 0.00361123
0.261089, 0.00352687
0.249331, 0.00344637
0.238349, 0.00336947
0.228079, 0.00329594
0.218458, 0.00322555
0.209433, 0.0031581
0.200957, 0.00309343
0.192985, 0.00303135
0.185479, 0.00297172
0.178402, 0.00291439
0.171723, 0.00285924
0.165412, 0.00280613
0.159442, 0.00275497
0.153791, 0.00270563
0.148434, 0.00265804
0.143353, 0.00261209
0.138528, 0.00256771
0.133943, 0.00252481
0.129582, 0.00248332
0.12543, 0.00244317
0.121475, 0.0024043
0.117704, 0.00236665
0.114105, 0.00233016
0.11067, 0.00229478
0.107387, 0.00226046
0.104248, 0.00222715
0.101245, 0.00219481
0.0983697, 0.0021634
0.0956152, 0.00213287
0.0929748, 0.00210319
0.0904422, 0.00207432
0.0880118, 0.00204624
0.0856779, 0.00201891
0.0834357, 0.0019923
0.0812804, 0.00196638
0.0792075, 0.00194113
0.0772128, 0.00191652
0.0752926, 0.00189252
0.0734431, 0.00186912
0.0716609, 0.00184628
0.0699428, 0.001824
0.0682857, 0.00180226
0.0666868, 0.00178102
0.0651434, 0.00176028
0.063653, 0.00174001
0.0622131, 0.00172021
0.0608215, 0.00170085
0.0594761, 0.00168193
0.0581748, 0.00166342
0.0569157, 0.00164531
0.055697, 0.00162759
0.0545171, 0.00161025
0.0533742, 0.00159327
0.0522669, 0.00157665
0.0511937, 0.00156038
0.0501532, 0.00154443
0.0491441, 0.00152881
0.0481651, 0.0015135
0.0472151, 0.00149849
0.0462928, 0.00148378
0.0453974, 0.00146935
0.0445276, 0.0014552
0.0436826, 0.00144132
0.0428614, 0.00142771
0.0420631, 0.00141435
0.0412869, 0.00140123
0.040532, 0.00138836
0.0397976, 0.00137572
0.039083, 0.00136331
0.0383874, 0.00135112
0.0377102, 0.00133914
0.0370508, 0.00132738
0.0364085, 0.00131582
0.0357827, 0.00130446
0.035173, 0.00129329
0.0345786, 0.00128232
0.0339992, 0.00127152
0.0334342, 0.00126091
0.0328832, 0.00125048
0.0323457, 0.00124021
0.0318212, 0.00123011
0.0313094, 0.00122018
0.0308098, 0.0012104
0.0303221, 0.00120078
0.0298459, 0.00119131
0.0293807, 0.00118199
0.0289264, 0.00117281
0.0284825, 0.00116378
0.0280487, 0.00115488
0.0276248, 0.00114612
0.0272104, 0.00113748
0.0268052, 0.00112898
0.026409, 0.00112061
0.0260215, 0.00111235
0.0256425, 0.00110422
0.0252717, 0.0010962
0.0249088, 0.0010883
0.0245537, 0.00108052
0.0242062, 0.00107284
0.0238659, 0.00106527
0.0235328, 0.00105781
0.0232066, 0.00105045
0.0228871, 0.0010432
0.0225742, 0.00103604
0.0222676, 0.00102898
0.0219672, 0.00102201
0.0216729, 0.00101514
0.0213844, 0.00100836
0.0211016, 0.00100167
0.0208244, 0.000995069
0.0205526, 0.000988553
0.0202861, 0.000982122
0.0200248, 0.000975773
0.0197684, 0.000969506
0.0195169, 0.000963319
0.0192702, 0.00095721
0.0190282, 0.000951178
0.0187906, 0.000945222
0.0185575, 0.000939339
0.0183287, 0.000933529
0.0181041, 0.00092779
0.0178835, 0.000922121
0.017667, 0.000916521
0.0174544, 0.000910988
0.0172456, 0.000905522
0.0170405, 0.00090012
0.016839, 0.000894783
0.0166411, 0.000889508
0.0164466, 0.000884295
0.0162555, 0.000879142
0.0160678, 0.000874049
0.0158832, 0.000869015
0.0157018, 0.000864038
0.0155235, 0.000859117
0.0153482, 0.000854252
0.0151759, 0.000849442
0.0150064, 0.000844685
0.0148398, 0.000839982
0.0146759, 0.00083533
0.0145147, 0.000830729
0.0143561, 0.000826179
0.0142002, 0.000821677
0.0140467, 0.000817225
0.0138957, 0.00081282
0.0137471, 0.000808463
0.0136009, 0.000804152
0.013457, 0.000799886
0.0133154, 0.000795665
0.013176, 0.000791489
0.0130388, 0.000787355
0.0129036, 0.000783265
0.0127706, 0.000779217
0.0126396, 0.00077521
0.0125107, 0.000771244
0.0123836, 0.000767318
0.0122585, 0.000763432
0.0121353, 0.000759585
0.0120139, 0.000755777
0.0118944, 0.000752006
0.0117766, 0.000748272
0.0116605, 0.000744576
0.0115461, 0.000740915
0.0114335, 0.00073729
0.0113224, 0.000733701
0.011213, 0.000730146
0.0111051, 0.000726625
0.0109988, 0.000723137
0.0108939, 0.000719683
0.0107906, 0.000716262
0.0106888, 0.000712873
0.0105883, 0.000709516
0.0104893, 0.00070619
0.0103916, 0.000702894
0.0102953, 0.00069963
0.0102004, 0.000696395
0.0101067, 0.00069319
0.0100143, 0.000690015
0.0099232, 0.000686868
0.00983331, 0.000683749
0.00974463, 0.000680659
0.00965714, 0.000677596
0.00957082, 0.000674561
0.00948564, 0.000671552
0.0094016, 0.00066857
0.00931866, 0.000665615
0.00923682, 0.000662685
0.00915604, 0.000659781
0.00907632, 0.000656902
0.00899762, 0.000654048
0.00891995, 0.000651218
0.00884327, 0.000648413
0.00876757, 0.000645632
0.00869284, 0.000642874
0.00861905, 0.000640139
0.0085462, 0.000637428
0.00847426, 0.00063474
0.00840323, 0.000632073
0.00833308, 0.000629429
0.0082638, 0.000626807
0.00819538, 0.000624207
0.0081278, 0.000621628
0.00806106, 0.00061907
0.00799512, 0.000616533
0.00792999, 0.000614016
0.00786565, 0.00061152
0.00780209, 0.000609044
0.00773929, 0.000606588
0.00767724, 0.000604151
0.00761594, 0.000601734
0.00755536, 0.000599336
0.0074955, 0.000596957
0.00743634, 0.000594596
0.00737788, 0.000592254
0.0073201, 0.000589931
0.007263, 0.000587625
0.00720655, 0.000585337
0.00715077, 0.000583067
0.00709562, 0.000580814
0.00704111, 0.000578579
0.00698722, 0.00057636
0.00693394, 0.000574159
0.00688127, 0.000571974
0.00682919, 0.000569805
0.0067777, 0.000567653
0.00672678, 0.000565516
0.00667644, 0.000563396
0.00662665, 0.000561291
0.00657742, 0.000559202
0.00652873, 0.000557129
0.00648058, 0.00055507
0.00643296, 0.000553027
0.00638586, 0.000550998
0.00633927, 0.000548985
0.00629318, 0.000546985
0.00624759, 0.000545001
0.0062025, 0.00054303
0.00615789, 0.000541074
0.00611375, 0.000539131
0.00607009, 0.000537202
0.00602689, 0.000535287
0.00598415, 0.000533386
0.00594185, 0.000531497
0.00590001, 0.000529622
0.0058586, 0.00052776
0.00581762, 0.000525911
0.00577707, 0.000524075
0.00573694, 0.000522252
0.00569722, 0.000520441
0.00565791, 0.000518642
0.00561901, 0.000516856
0.0055805, 0.000515082
0.00554239, 0.000513319
0.00550466, 0.000511569
0.00546731, 0.000509831
0.00543034, 0.000508104
0.00539375, 0.000506389
0.00535751, 0.000504685
0.00532164, 0.000502993
0.00528613, 0.000501312
0.00525097, 0.000499642
0.00521616, 0.000497983
0.00518169, 0.000496334
0.00514756, 0.000494697
0.00511376, 0.00049307
0.00508029, 0.000491454
0.00504715, 0.000489848
0.00501433, 0.000488253
0.00498183, 0.000486668
0.00494964, 0.000485093
0.00491776, 0.000483528
0.00488618, 0.000481973
0.00485491, 0.000480428
0.00482393, 0.000478893
0.00479324, 0.000477367
0.00476285, 0.000475851
0.00473274, 0.000474345
0.00470292, 0.000472848
0.00467337, 0.00047136
0.0046441, 0.000469882
0.0046151, 0.000468412
0.00458637, 0.000466952
0.00455791, 0.000465501
0.00452971, 0.000464059
0.00450177, 0.000462625
0.00447408, 0.0004612
0.00444665, 0.000459784
0.00441947, 0.000458376
0.00439253, 0.000456977
0.00436584, 0.000455587
0.00433939, 0.000454204
0.00431317, 0.00045283
0.00428719, 0.000451465
0.00426145, 0.000450107
0.00423593, 0.000448757
0.00421064, 0.000447415
0.00418557, 0.000446082
0.00416073, 0.000444756
0.0041361, 0.000443438
0.00411169, 0.000442127
0.0040875, 0.000440824
0.00406352, 0.000439529
0.00403974, 0.000438241
0.00401617, 0.000436961
0.00399281, 0.000435688
0.00396964, 0.000434423
0.00394668, 0.000433164
0.00392391, 0.000431913
0.00390134, 0.000430669
0.00387896, 0.000429432
0.00385678, 0.000428202
0.00383478, 0.000426979
0.00381296, 0.000425763
0.00379133, 0.000424553
0.00376988, 0.000423351
0.00374862, 0.000422155
0.00372753, 0.000420965
0.00370661, 0.000419783
0.00368587, 0.000418607
0.00366531, 0.000417437
0.00364491, 0.000416274
0.00362468, 0.000415117
0.00360462, 0.000413967
0.00358472, 0.000412823
0.00356498, 0.000411685
0.00354541, 0.000410553
0.003526, 0.000409427
0.00350674, 0.000408308
0.00348764, 0.000407194
0.00346869, 0.000406086
0.0034499, 0.000404985
0.00343125, 0.000403889
0.00341276, 0.000402799
0.00339441, 0.000401715
0.00337621, 0.000400637
0.00335816, 0.000399564
0.00334025, 0.000398497
0.00332248, 0.000397435
0.00330485, 0.000396379
0.00328736, 0.000395329
0.00327, 0.000394284
0.00325278, 0.000393245
0.0032357, 0.00039221
0.00321875, 0.000391182
0.00320193, 0.000390158
